Date,Price_XLK,Price_XLV,Returns_XLK,Returns_XLV,Volatility_XLK,Volatility_XLV
2015-04-23,37.731666564941406,62.74152374267578,0.003990940955836297,0.003766172047497962,0.13733019142379346,0.13968057301221068
2015-04-24,38.05817794799805,62.53974533081055,0.008653510771772233,-0.0032160266411889182,0.1381855435086461,0.13605547456306213
2015-04-27,38.164066314697266,61.40480041503906,0.0027822763045541876,-0.018147578148393073,0.1367247798321732,0.14701494037519144
2015-04-28,38.287601470947266,61.70744705200195,0.003236949522918753,0.004928712982002814,0.1333549980290293,0.1329968680612396
2015-04-29,38.10230255126953,61.1441535949707,-0.00483965859857638,-0.00912845181484423,0.13450435402724517,0.13543865052817958
2015-04-30,37.5728645324707,60.28668212890625,-0.013895171245528526,-0.01402376867859667,0.13592676289204567,0.135421582818646
2015-05-01,38.03168869018555,61.10215759277344,0.012211583104565493,0.01352662702723495,0.13995866180833805,0.14053901780686492
2015-05-04,38.06698989868164,61.48885726928711,0.0009282051287196058,0.006328740125527199,0.13889093100775307,0.14011714210953477
2015-05-05,37.47578430175781,60.7154426574707,-0.015530663141408607,-0.012578126284397806,0.14646790658086334,0.14416467105027836
2015-05-06,37.15811538696289,60.48002624511719,-0.008476644871179384,-0.0038773729062905327,0.1482366088121481,0.14261792846214863
2015-05-07,37.431663513183594,60.765846252441406,0.00736173305271226,0.004725857858689286,0.12842357860708484,0.1336382561740908
2015-05-08,37.96994400024414,61.749507904052734,0.014380351727380836,0.01618773887431546,0.13421499010534066,0.141558899309253
2015-05-11,37.775794982910156,61.78313446044922,-0.0051132289616423465,0.00054456395747704,0.13551948006716952,0.14012619047154545
2015-05-12,37.5728645324707,61.38798141479492,-0.005371970345859234,-0.006395807676401688,0.1327235188929501,0.13816424706585628
2015-05-13,37.731666564941406,61.45523452758789,0.0042265085307366945,0.0010955420139739935,0.12901028621883126,0.12839219516739983
2015-05-14,38.340553283691406,62.30434799194336,0.016137286639645865,0.01381678014708898,0.13590208327661363,0.13026887759153277
2015-05-15,38.217010498046875,62.43043899536133,-0.0032222483783790334,0.0020237913962966037,0.13653828989749095,0.13016740445939737
2015-05-18,38.40230941772461,62.800357818603516,0.004848597974119517,0.00592529588442714,0.13475483045351588,0.1309241704600255
2015-05-19,38.30524826049805,63.094627380371094,-0.002527482297243422,0.004685794348776806,0.13484462665598215,0.13127423974297084
2015-05-20,38.33171463012695,63.178680419921875,0.0006909332488571618,0.0013321742760135091,0.1347578974279362,0.1295154845570324
2015-05-21,38.49938201904297,63.187095642089844,0.0043741165907627,0.0001331971815814459,0.13500079811167828,0.1280605652772243
2015-05-22,38.4728889465332,63.03575134277344,-0.0006881427991924927,-0.0023951773345251004,0.1349222458788824,0.12620994431156754
2015-05-26,37.9169921875,62.39681625366211,-0.014449051637524524,-0.010136074775042303,0.14196516583805924,0.12883366886235997
2015-05-27,38.6317253112793,63.11983871459961,0.018849942533546216,0.011587489624441671,0.15067026471815276,0.13290548919661835
2015-05-28,38.55230712890625,63.16185760498047,-0.0020557762236381727,0.0006657002178165339,0.14939954287853707,0.13277606086729005
2015-05-29,38.26995086669922,63.00213623046875,-0.007323978335795123,-0.0025287630948195305,0.15083456860699454,0.13304303987434285
2015-06-01,38.37583923339844,63.25433349609375,0.0027668801318310177,0.004002995465144821,0.1441375523303741,0.1305181816383116
2015-06-02,38.29642105102539,62.84238815307617,-0.0020694839242481056,-0.006512523652518087,0.13675306790341132,0.13126051004439812
2015-06-03,38.37583923339844,62.96009826660156,0.0020737755694515414,0.0018731005772514298,0.13671593868156126,0.13003790801468365
2015-06-04,38.02288055419922,62.52292251586914,-0.009197419163983755,-0.0069436954955378605,0.13702052643949658,0.13165723469086804
2015-06-05,37.89934539794922,62.497711181640625,-0.0032489688958180496,-0.00040323345765092,0.13698996134548005,0.13118616754166756
2015-06-08,37.47578430175781,62.186676025390625,-0.011175947545899456,-0.004976744753836249,0.1383847039979013,0.13164840183791288
2015-06-09,37.387542724609375,62.16984939575195,-0.0023546292303827654,-0.000270582554240395,0.13813395359176406,0.12010769188908894
2015-06-10,37.96994400024414,62.934898376464844,0.015577415181431853,0.012305787904404397,0.14557986930373681,0.12433192741900546
2015-06-11,37.987586975097656,63.363624572753906,0.0004646563306336393,0.006812217185519165,0.1449329179824505,0.12195833250365411
2015-06-12,37.65226745605469,62.581787109375,-0.008827081311134188,-0.012338900570329603,0.14143102384174636,0.12021390010310952
2015-06-15,37.4228515625,62.65743637084961,-0.00609301667748019,0.0012088063471629162,0.13772080934773515,0.11446786986909235
2015-06-16,37.66990661621094,62.96849060058594,0.006601716421805293,0.004964362536240552,0.13920624672202775,0.11396900243694855
2015-06-17,37.687557220458984,63.0273551940918,0.00046855980897109184,0.0009348261796402468,0.13151823986848812,0.10666205548304397
2015-06-18,38.02288055419922,63.91850280761719,0.008897454716385811,0.014139060901113831,0.131173317618651,0.1117685429985844
2015-06-19,37.706443786621094,63.86872482299805,-0.008322272351960924,-0.0007787726938623951,0.1322277335424874,0.11168441546906087
2015-06-22,38.01667022705078,64.366455078125,0.00822741179691322,0.007793020081523938,0.12764829545812864,0.10464006119469686
2015-06-23,38.04325866699219,64.49298858642578,0.0006993889728534874,0.0019658299986724526,0.12670465919906304,0.10461952666532648
2015-06-24,37.865997314453125,63.84341812133789,-0.004659468162038993,-0.010071954786486814,0.12644572878282165,0.10751839634417085
2015-06-25,37.77735137939453,64.19774627685547,-0.00234104318770334,0.005549955906874571,0.12610109769744737,0.10820675622413187
2015-06-26,37.458251953125,64.10492706298828,-0.00844684485857261,-0.001445832903025912,0.1188013356381102,0.10194490202811272
2015-06-29,36.66050720214844,62.535850524902344,-0.021296902801947515,-0.024476691729860223,0.13279673409846113,0.12572414843874208
2015-06-30,36.69596481323242,62.75517654418945,0.0009671882303337043,0.003507204546610687,0.13169398242992067,0.12494123273091147
2015-07-01,36.94416046142578,63.43004608154297,0.00676356785975174,0.010754005876763006,0.13378857017404383,0.1281138350484127
2015-07-02,36.99734115600586,63.13481140136719,0.0014394885122808176,-0.00465449260112849,0.1338966378110757,0.1288304541193287
2015-07-06,36.84665298461914,63.109500885009766,-0.004072945965260422,-0.0004008963643926666,0.13310636850513471,0.12883527241689427
2015-07-07,36.89984130859375,63.41318130493164,0.0014435048957313068,0.004811960412667515,0.13335241121664404,0.12936756268893143
2015-07-08,36.297096252441406,62.32493591308594,-0.016334624615633953,-0.017161185883621144,0.1350621131409306,0.13570661884807658
2015-07-09,36.15528106689453,62.662376403808594,-0.003907066960964878,0.00541421320020663,0.1207288886224119,0.13226072746080428
2015-07-10,36.73143005371094,63.50596618652344,0.015935403343993126,0.0134624607480347,0.13165324628996372,0.13806855825423844
2015-07-13,37.28984069824219,64.0458755493164,0.01520252937919131,0.008501710866144485,0.13908863811333896,0.13985147343569132
2015-07-14,37.431663513183594,64.68700408935547,0.0038032561224670136,0.010010457887259072,0.13935353574209172,0.1421913826126749
2015-07-15,37.44053268432617,64.77136993408203,0.00023694301321808275,0.0013042162937400015,0.13933023982461207,0.14049971405422845
2015-07-16,37.91915512084961,65.07505798339844,0.012783537044167126,0.004688615504434557,0.14455316791806724,0.1408801344339011
2015-07-17,38.50417709350586,64.93164825439453,0.01542813838525059,-0.0022037587587012686,0.14901963604820573,0.13917618376733196
2015-07-20,38.708038330078125,65.1425552368164,0.005294522619641917,0.0032481384362148535,0.14922793642085125,0.1391906385445572
2015-07-21,38.451011657714844,64.85575103759766,-0.006640136866960744,-0.004402716445127353,0.1466353870495834,0.13897117473393014
2015-07-22,37.83053207397461,64.99915313720703,-0.016136885792853772,0.002211093038244849,0.1545205507357716,0.13889199076723963
2015-07-23,37.750762939453125,64.76293182373047,-0.002108591398225723,-0.0036342214025145703,0.147820276130376,0.13578596834037052
2015-07-24,37.54688262939453,63.14323425292969,-0.0054006937657283816,-0.025009639390774052,0.14858350363300973,0.15402671975281862
2015-07-27,37.21006393432617,63.08420181274414,-0.00897061677244737,-0.0009348973153494589,0.1486552583218474,0.1496165183901562
2015-07-28,37.54688262939453,64.2230453491211,0.009051817155241393,0.01805275336220369,0.15004598321023807,0.15821346819414556
2015-07-29,37.79507827758789,64.33271026611328,0.006610286415603905,0.0017075633270897672,0.1500491855657421,0.15776224735859634
2015-07-30,37.865997314453125,64.23994445800781,0.001876409312989491,-0.0014419695318561576,0.15013030293681204,0.15789005985974086
2015-07-31,37.741905212402344,64.61109161376953,-0.003277138088303211,0.005777513646580523,0.14813528418588698,0.1534966706561691
2015-08-03,37.53802490234375,64.56047821044922,-0.005401961265898092,-0.0007833547159807885,0.14698206247185952,0.1534969782398369
2015-08-04,37.31643295288086,64.52671813964844,-0.005903132890965002,-0.0005229216346683829,0.14571904543014008,0.15190264914579857
2015-08-05,37.67985153198242,65.0666732788086,0.00973883488704419,0.00836793121868662,0.14873200743867807,0.15369857430564568
2015-08-06,37.30756759643555,63.649391174316406,-0.009880185839662436,-0.021781997343235604,0.15082358411286162,0.16399462335602077
2015-08-07,37.33415985107422,63.539703369140625,0.000712784465777272,-0.00172331271599091,0.15075079877205066,0.16318947653769933
2015-08-10,37.91915512084961,64.05431365966797,0.015669169257027216,0.008099035142447253,0.15561940649713046,0.16493838486195406
2015-08-11,37.35187911987305,63.514404296875,-0.014960143472834142,-0.00842893057385019,0.14885993192389743,0.1501135837718268
2015-08-12,37.52030563354492,63.55659484863281,0.004509184481223727,0.0006642674559398376,0.14927571222991065,0.14985466260348
2015-08-13,37.4139289855957,63.41318130493164,-0.0028351754111008987,-0.0022564699075324768,0.14852470784417052,0.14680648356817783
2015-08-14,37.60007095336914,63.5903434753418,0.004975205032465402,0.0027937751546991407,0.14907907111052188,0.14632638150827204
2015-08-17,37.81279754638672,64.23148345947266,0.005657611478483648,0.010082348185137091,0.14910671831265587,0.1490312863076447
2015-08-18,37.6177978515625,64.13870239257812,-0.005156976142402625,-0.0014444795900295793,0.15012356588946196,0.14860839921633892
2015-08-19,37.36961364746094,63.87717056274414,-0.00659752080865772,-0.00407759776980221,0.14301483048249655,0.13972926904412933
2015-08-20,36.45664596557617,62.39242935180664,-0.024430749819828512,-0.023243690943998474,0.1604539521632101,0.15541472486300872
2015-08-21,35.06503677368164,60.48588943481445,-0.03817161878271924,-0.030557231651326622,0.18883603449642528,0.1733697512070147
2015-08-24,33.682289123535156,57.912940979003906,-0.03943380008613928,-0.04253799489190635,0.21188643323650352,0.20738934796948097
2015-08-25,33.41637420654297,57.330841064453125,-0.00789479943055238,-0.01005129259040427,0.21119071998717456,0.2043579934819938
2015-08-26,35.10049057006836,59.751991271972656,0.05039793824177474,0.04223119986671042,0.26298108625337185,0.2440464080888998
2015-08-27,35.91596984863281,60.91614532470703,0.023232703170816826,0.019483100528574937,0.2697478096851737,0.25152264223176757
2015-08-28,35.98687744140625,60.570281982421875,0.001974263623459871,-0.005677695797092319,0.2651167504547075,0.25173925033591477
2015-08-31,35.658905029296875,59.465152740478516,-0.009113666853796332,-0.018245403616646172,0.26490546953622296,0.25538343321378904
2015-09-01,34.51547622680664,57.904510498046875,-0.03206572948750974,-0.02624465204424331,0.27819380309167324,0.2641872553173362
2015-09-02,35.348690032958984,59.093971252441406,0.02414029581041177,0.020541763399150925,0.28659051351728776,0.2729114402336928
2015-09-03,35.37527084350586,58.67216873168945,0.0007519602712884321,-0.0071378266143270475,0.28670982415358875,0.2731680207503397
2015-09-04,34.83456802368164,57.93824005126953,-0.01528476834046577,-0.012508974805008677,0.28914737989940853,0.2668012160011559
2015-09-08,35.80960464477539,59.557926177978516,0.027990489804004204,0.027955390520590928,0.30136328711589644,0.28123578048232245
2015-09-09,35.339813232421875,58.638431549072266,-0.013119145464289828,-0.015438660945958693,0.301721204512362,0.27745513093292695
2015-09-10,35.69437026977539,59.20364761352539,0.010032793184889588,0.009639003798730839,0.30271585052177447,0.2795391577444723
2015-09-11,35.86277770996094,59.5832633972168,0.004718039256967899,0.00641203370051624,0.30312170001937916,0.2807498889661817
2015-09-14,35.774131774902344,59.39767074584961,-0.0024718089539944588,-0.0031148453573265344,0.30309275455152174,0.2796928283257046
2015-09-15,36.235050201416016,60.24968719482422,0.012884126144943497,0.014344273744676173,0.3057255076938193,0.28397393985971564
2015-09-16,36.385746002197266,60.418418884277344,0.004158840678944564,0.0028005405058371124,0.30571348103853657,0.2843021768641638
2015-09-17,36.137550354003906,60.966758728027344,-0.00682123291297565,0.009075706611923584,0.3045830150153983,0.2845345341696258
2015-09-18,35.668331146240234,60.036293029785156,-0.01298425607621978,-0.015261852813809429,0.3054819781665066,0.2812058177274263
2015-09-21,36.024478912353516,59.240440368652344,0.009984985410533387,-0.013256192562355107,0.30719480180854175,0.2831602879566606
2015-09-22,35.41902160644531,58.87636947631836,-0.016806830360579617,-0.006145647974059254,0.3062920670560008,0.2816732389913745
2015-09-23,35.5080680847168,58.817115783691406,0.002514086336458332,-0.0010064087367137597,0.3040914789253537,0.2811718076402182
2015-09-24,35.5080680847168,58.215965270996094,0.0,-0.010220673092950272,0.3035964592441662,0.281907787221539
2015-09-25,35.445743560791016,56.62425994873047,-0.001755221483103031,-0.02734138848091272,0.3035762416434125,0.29074784164080575
2015-09-28,34.635501861572266,54.43143081665039,-0.022858645857693705,-0.03872596540891726,0.3089892591406905,0.30724198274182896
2015-09-29,34.48413848876953,54.93094253540039,-0.004370179863646517,0.009176898553936219,0.3080397390533451,0.3068670019398882
2015-09-30,35.169715881347656,56.073936462402344,0.01988094882525182,0.020807833877333204,0.31490614904840947,0.31576768499418534
2015-10-01,35.18753433227539,56.64118576049805,0.0005066418787074145,0.010116095531763625,0.3146878418970915,0.318513459972553
2015-10-02,35.68613052368164,57.81804656982422,0.014169682555703167,0.02077747479197245,0.31043813246630086,0.3207128194020577
2015-10-05,36.3895263671875,57.97044372558594,0.0197106223954171,0.002635806029483767,0.2943572726305787,0.30956777612491937
2015-10-06,36.43404769897461,56.60732650756836,0.0012234655471430322,-0.023514003523418814,0.2677254883956152,0.29191619493750653
2015-10-07,36.60322952270508,57.513248443603516,0.004643508871928992,0.016003616350156236,0.2658501037067787,0.29434024554116256
2015-10-08,36.772396087646484,57.68258285522461,0.004621629488634982,0.00294426790702218,0.22518855534472054,0.26636889567554484
2015-10-09,36.932655334472656,57.94505310058594,0.00435813990592826,0.004550251260767801,0.21592252211234128,0.2598074911119028
2015-10-12,36.9771728515625,58.09746170043945,0.001205370063069644,0.0026302262522557296,0.21590450608233794,0.2597722290234856
2015-10-13,36.89704895019531,57.36931610107422,-0.00216684768434916,-0.012533174050179285,0.2140086921250134,0.257039527879795
2015-10-14,36.825801849365234,57.259246826171875,-0.0019309701685424896,-0.0019186088031521997,0.18971560616832528,0.24575624109125377
2015-10-15,37.29771041870117,58.53771209716797,0.012814617622347146,0.02232766482027393,0.18098894573867336,0.2471203573505234
2015-10-16,37.36893844604492,59.062625885009766,0.0019097158121543778,0.008967104607205734,0.18095882701553478,0.24759774419024752
2015-10-19,37.51139831542969,59.274288177490234,0.0038122535803486457,0.0035836925519119323,0.1735186431817261,0.2447174630924994
2015-10-20,37.41345977783203,58.34297561645508,-0.002610900739399291,-0.01571191472171618,0.15631179760952948,0.23527226904408519
2015-10-21,37.12854766845703,57.81804656982422,-0.0076152302157260765,-0.008997296436879187,0.15260618764653353,0.23246113655992737
2015-10-22,37.965492248535156,57.47091293334961,0.02254180765570757,-0.006003897694042526,0.16253102353306503,0.2310279129089754
2015-10-23,39.0250358581543,58.698577880859375,0.027908069851511508,0.021361500711386316,0.17884413964127943,0.23905533967579276
2015-10-26,38.8736572265625,58.92716979980469,-0.0038790132606673078,0.0038943348748463613,0.17925621679501882,0.23922374888917927
2015-10-27,38.65107345581055,60.01087951660156,-0.005725825318021793,0.018390662923038814,0.17830251521187523,0.24163019761688181
2015-10-28,39.229820251464844,60.510414123535156,0.014973627998093653,0.00832406741839864,0.18204303607951935,0.24271828872291834
2015-10-29,39.12296676635742,60.78133773803711,-0.002723782174439915,0.00447730557501802,0.18058674370743416,0.24161460645517316
2015-10-30,38.86477279663086,60.400333404541016,-0.006599549856954878,-0.006268442710790523,0.17667014587772176,0.23805435740511627
2015-11-02,39.212013244628906,61.68726348876953,0.008934580675797665,0.02130667186237356,0.17633127332505769,0.24198144262824206
2015-11-03,39.41678237915039,61.467140197753906,0.005222102044187604,-0.0035683750350783416,0.1662176726461321,0.2413918317370776
2015-11-04,39.46131134033203,61.1961784362793,0.0011296954874022713,-0.004408237647023472,0.1663463664367283,0.24190555008379463
2015-11-05,39.345558166503906,61.00148010253906,-0.0029333331786625116,-0.0031815439904138154,0.16711007885544477,0.2398094146494168
2015-11-06,39.479122161865234,60.74747848510742,0.0033946397404278628,-0.0041638599097051365,0.1663730949041531,0.22435445185320171
2015-11-09,39.09626388549805,60.281829833984375,-0.009697740360017693,-0.007665316532227795,0.1518925724111066,0.19030392916042224
2015-11-10,38.83806610107422,60.688201904296875,-0.006604154943807838,0.006741203301751764,0.15310699207791986,0.18980037444357767
2015-11-11,38.82023620605469,60.087074279785156,-0.00045908297733288084,-0.009905181001402474,0.14597502511371965,0.18615672589151094
2015-11-12,38.481910705566406,59.045677185058594,-0.008715183974988605,-0.017331466163213016,0.14992266933579548,0.1931037220005415
2015-11-13,37.7250862121582,58.90176010131836,-0.019667019634207694,-0.002437385607233833,0.15982366239221524,0.18444922473768774
2015-11-16,38.30382537841797,59.63833999633789,0.015340963384551376,0.012505227241979222,0.15605003732000927,0.1875485223953781
2015-11-17,38.312747955322266,59.8923454284668,0.00023294218831004798,0.0042590962817627975,0.15610585425214668,0.17267012539658194
2015-11-18,38.89146423339844,61.060733795166016,0.0151050579496681,0.019508141789082112,0.16068356045054782,0.17542735490907052
2015-11-19,39.06953811645508,60.036293029785156,0.004578739488643846,-0.016777406717997212,0.16067769594106687,0.18367743388062308
2015-11-20,39.35446548461914,60.55274963378906,0.007292826634263561,0.008602406610076274,0.16126472136341957,0.18465450218655935
2015-11-23,39.12296676635742,60.400333404541016,-0.0058824002666786335,-0.0025170818859561184,0.16293247271099207,0.18499118472169643
2015-11-24,39.13188171386719,60.586605072021484,0.00022786992517742632,0.003083950981410677,0.16255628338569866,0.18027505995207585
2015-11-25,39.0072135925293,60.91679763793945,-0.0031858452974345974,0.005449926853063669,0.16286121602799997,0.1801898971899037
2015-11-27,39.09626388549805,61.035335540771484,0.002282918587802163,0.001945898461973794,0.15959533348936153,0.16971392408335584
2015-11-30,39.14079284667969,60.205623626708984,0.001138956942587921,-0.013593960067742272,0.1595987932644435,0.17358148448709887
2015-12-01,39.4880256652832,61.22159957885742,0.008871379278485136,0.016875100546217325,0.16087826021723722,0.1796701355988302
2015-12-02,39.23871612548828,60.70512008666992,-0.006313547856460877,-0.00843622995381299,0.1621061556481351,0.1749147725154283
2015-12-03,38.731204986572266,59.37587356567383,-0.01293393844214874,-0.021896777719874416,0.16544323318937035,0.1852561893155849
2015-12-04,39.68390655517578,60.77289581298828,0.024597777655867015,0.023528449577575383,0.16780996738305348,0.19512993565664094
2015-12-07,39.4880256652832,60.43421936035156,-0.004936028402854675,-0.005572820714005444,0.1488790555445088,0.1872880523823074
2015-12-08,39.39009094238281,60.569664001464844,-0.0024801119136855787,0.0022411912083395436,0.1485816779630536,0.18713025952301562
2015-12-09,38.811336517333984,59.960086822509766,-0.014692893852298772,-0.010064067367788865,0.15401108869650826,0.18223855743897463
2015-12-10,38.918182373046875,60.40880584716797,0.002752954814250419,0.007483628667624753,0.1477587357840683,0.18192239553898787
2015-12-11,38.10795593261719,59.51980209350586,-0.02081871225802201,-0.014716459648470015,0.15927692520428466,0.18627736155173186
2015-12-14,38.40177536010742,59.909278869628906,0.007710185978218487,0.00654365038901128,0.16016757105443097,0.18660968500485206
2015-12-15,38.57094192504883,60.688201904296875,0.004405175629383473,0.013001709407369333,0.15841433418392034,0.17971535811715383
2015-12-16,39.09626388549805,61.475589752197266,0.01361963006944511,0.012974314993581038,0.16285801429983893,0.1836003474057047
2015-12-17,38.481910705566406,60.81520080566406,-0.015713859046248224,-0.01074229542482108,0.16885019564965015,0.18584666168808717
2015-12-18,37.73560333251953,59.93349838256836,-0.019393719266099785,-0.014498059883304437,0.177204810306521,0.19029588985682658
2015-12-21,38.12038803100586,60.47764205932617,0.010196860908666894,0.00907912422005519,0.17985804959695728,0.1919553199345337
2015-12-22,38.39778518676758,60.88576126098633,0.007276871251575168,0.0067482657683612945,0.17953900752788854,0.1915496714446626
2015-12-23,38.719932556152344,61.540462493896484,0.008389738309588335,0.010752944848694268,0.18039455956979342,0.19305023433462373
2015-12-24,38.70204544067383,61.59998321533203,-0.00046196143168830694,0.0009671802749524616,0.18039461800278023,0.19049501479446487
2015-12-28,38.675201416015625,61.31089401245117,-0.0006936073882543026,-0.004693007819016826,0.17853066999071568,0.18337348776345488
2015-12-29,39.20314407348633,62.05910110473633,0.01365067635438555,0.012203493430273715,0.1722720397130643,0.18566184501610725
2015-12-30,38.87205123901367,61.795536041259766,-0.008445568392474345,-0.0042470009842995315,0.16923940699223586,0.18361185277953704
2015-12-31,38.326202392578125,61.242862701416016,-0.014042193016243765,-0.008943580317431699,0.17444591769143666,0.18570682133749666
2016-01-04,37.82509231567383,60.13755416870117,-0.013074869035324399,-0.01804795667543624,0.17244870417378005,0.18474422304409463
2016-01-05,37.726654052734375,60.426658630371094,-0.0026024592912536892,0.004807386427105209,0.17173180043320688,0.17865106264922434
2016-01-06,37.26133728027344,59.93349838256836,-0.01233389984201927,-0.008161302626699674,0.17280580145762964,0.1784694341758948
2016-01-07,36.16069412231445,58.71765899658203,-0.029538477099738336,-0.020286474489197404,0.19041070428548912,0.18760076818726443
2016-01-08,35.87432861328125,57.833396911621094,-0.007919248122410627,-0.015059559595392069,0.19084097178288953,0.19160181728953873
2016-01-11,36.10697937011719,57.14471435546875,0.006485159885328384,-0.011908042635032534,0.19273016619803662,0.19274867191882097
2016-01-12,36.53651428222656,57.875911712646484,0.01189617408053989,0.012795537880009755,0.19677495896681374,0.19721985290805272
2016-01-13,35.55217742919922,56.15842819213867,-0.02694118123649747,-0.029675273696509685,0.20910280255234093,0.21069737623097531
